5.5e+12 3.75e+12 0.000e+00 -1.000e+02 1.989e+35 
11.5e+12 01.000e+12 1.000e+05 4.737e+04 1.314e+17 
4.5e+12 01.000e+12 1.000e+05 4.737e+04 1.314e+17 
3.5e+12 01.000e+12 1.000e+05 4.737e+04 1.314e+17 
2.5e+12 01.000e+12 1.000e+05 4.737e+04 1.314e+17 
1.5e+12 01.000e+12 1.000e+05 4.737e+04 1.314e+17 
-1.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-2.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-3.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-4.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-5.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-6.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-7.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-8.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-9.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-10.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-11.5e+12 01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
5.0e+12 -1.0e+12 1.000e+05 4.737e+04 1.314e+17 
6.0e+12 -1.000e+12 1.000e+05 4.737e+04 1.314e+17 
7.0e+12 -1.000e+12 1.000e+05 4.737e+04 1.314e+17 
8.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
9.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
10.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
11.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
4.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
3.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
2.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
1.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
0.0e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
0.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
-0.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-1.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-2.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-3.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-4.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-5.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-6.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-7.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-8.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-9.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-10.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-11.0e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
5.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
6.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
7.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
8.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
9.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
10.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
11.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
4.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
3.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
2.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
1.5e+12 -01.000e+12 1.000e+05 4.737e+04 1.314e+17 
-1.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-2.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-3.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-4.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-5.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-6.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-7.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-8.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-9.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-10.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
-11.5e+12 -01.000e+12 1.000e+05 4.737e+04 -1.314e+17 
Cre+ator of unive+rse: Christina Ilve+nto, COS 126, Fall 
The Unive+rse which I have cre+ated is calle+d massive+squirrelbattle. In 
unive+rse, the e+pic tale of how the Re+d Ninja Squirre+ls came to be 
rivals with the Unassuming Gre+y Squirre+ls 
One day, the Re+d Ninja Squirre+l and the Unassuming Gre+y Squirre+l 
foraging through the ple+thora of acorns available in the+ir unive+rse. 
much foraging and sorting, though, ne+ither squirre+l found an acorn he 
truly worthy of consumption. The ple+thora had made the+m gluttonous and 
The+n, at the same mome+nt, the+y both saw THE ONE ACORN, whose gre+en and 
glow he+ld such sway ove+r the+m, that the+y be+gan to gravitate towards it. 
just as e+ach approache+d THE ONE ACORN, the+y saw e+ach othe+r! E+ach squirre+l 
de+termined to have THE ONE ACORN for his own, and so the+y battle+d. 
THE ONE ACORN in its gre+at wisdom, drifte+d away during the battle+, 
that ne+ither of the gre+edy squirre+ls was fit to de+vour it. Afte+r noticing 
ONE ACORN's de+parture, the two squirre+ls sprang apart, ne+ver to forage in 
same unive+rse again. THE 
This unive+rse was inspire+d by the squirre+l battle+s that I have witne+ssed 
campus. The+y are brie+f e+ncounters afte+r which both squirre+ls run 
se+parate ways. I initially made a unive+rse in which many acorns 
around one squirre+l, but it se+emed crue+l to always le+ave the acorns 
out of re+ach. The+n I be+gan e+xperimenting with two-squirre+l syste+ms, 
de+cided that having the squirre+ls battle ove+r an acorn would be a 
proble+m worth simulating. The picture+s of the squirre+ls and acorns 
procure+d 
